data;ppt;t_max;t_med;t_min;ur_max;ur_med;ur_min;rad_global;rad_liq;v_max;v_med
1997-09-24;  0,000;31,433;22,682;13,995;100,000; 69,006;  26,112;23,705;; 5,450;0,751
1997-09-25; 12,800;27,873;21,560;17,342;100,000; 82,754;  55,184;12,406;;12,200;1,741
1997-09-26;  1,500;21,996;19,049;17,042;100,000; 88,519;  74,786; 7,567;; 8,450;2,496
1997-09-27;  0,000;27,129;20,254;16,009; 96,202; 80,699;  55,599;18,363;; 7,700;2,159
1997-09-28;  0,000;31,417;23,014;15,141;100,000; 77,482;  47,324;23,828;; 5,450;0,772
1997-09-29; 13,200;29,223;22,103;18,310;100,000; 89,025;  56,807; 9,976;;13,700;1,476
1997-09-30;  0,100;28,927;22,639;17,956;100,000; 84,470;  56,404;17,115;; 6,950;1,552
1997-10-01; 12,900;24,845;20,973;18,076;100,000; 95,142;  82,579; 7,312;; 9,200;1,085
1997-10-02;  0,000;24,696;20,946;16,405; 93,766; 71,577;  36,083;24,610;;12,200;3,414
1997-10-03;  0,000;24,232;18,493;14,437; 94,873; 73,084;  44,075;23,816;; 9,950;3,060
1997-10-04;  0,000;31,101;21,491;12,394; 99,008; 67,814;  30,481;24,684;; 6,200;1,004
1997-10-05;  0,000;32,862;26,019;18,260; 90,823; 64,088;  42,155;19,474;; 9,950;2,254
1997-10-06;  4,000;29,251;22,562;17,136;100,000; 77,196;  54,668;12,576;;12,950;1,863
1997-10-07;  2,400;23,870;19,167;16,491;100,000; 86,506;  66,501;12,462;; 9,950;2,829
1997-10-08;  0,000;27,099;20,905;15,904; 97,495; 80,237;  57,220;20,116;;10,700;3,167
1997-10-09;  0,000;32,430;24,272;16,391;100,000; 68,734;  33,898;24,893;; 7,700;1,273
1997-10-10;  0,000;31,944;25,079;17,260; 96,067; 62,184;  31,885;24,850;; 6,950;1,264
1997-10-11;  0,000;32,779;25,236;18,876;100,000; 68,114;  29,737;21,118;;11,450;1,446
1997-10-12;  0,000;33,503;25,760;17,918;100,000; 66,883;  32,086;24,688;; 6,200;1,138
1997-10-13;  0,000;35,149;26,026;18,337; 93,378; 63,002;  22,416;22,301;; 9,950;1,658
1997-10-14;  0,000;33,416;25,151;17,612; 96,067; 67,114;  34,027;23,169;; 6,950;1,552
1997-10-15;  1,100;36,840;26,806;18,641;100,000; 68,387;  26,779;21,287;;11,450;1,570
1997-10-16;  5,300;23,729;20,858;18,164;100,000; 94,327;  71,229; 6,010;; 8,450;1,421
1997-10-17;  0,100;24,198;19,051;15,574; 97,950; 79,854;  56,898;16,338;; 9,950;3,668
1997-10-18;  0,000;27,046;19,957;14,314; 95,690; 73,454;  44,661;25,388;; 9,200;2,939
1997-10-19;  1,100;27,590;20,819;15,225; 98,369; 78,927;  52,712;17,838;; 9,200;1,881
1997-10-20; 17,800;20,116;18,488;16,937;100,000; 96,944;  86,790; 4,499;; 8,450;1,688
1997-10-21;  0,400;25,635;21,140;17,579;100,000; 91,257;  73,540;12,337;; 6,200;0,920
1997-10-22;  0,000;25,143;19,725;15,849;100,000; 82,587;  54,542;20,206;; 9,200;1,976
1997-10-23;  0,000;27,323;20,628;14,106;100,000; 75,900;  45,601;24,136;; 7,700;2,410
1997-10-24;  0,000;28,502;21,560;14,719;100,000; 74,239;  40,027;20,778;; 8,450;1,218
1997-10-25;  4,600;27,074;20,504;16,859;100,000; 86,034;  53,258;10,834;; 6,200;0,622
1997-10-26;  6,300;24,277;19,741;17,129;100,000; 95,016;  72,343;10,523;; 6,950;0,907
1997-10-27;  0,000;29,912;22,439;15,445;100,000; 77,537;  46,190;27,485;; 6,200;0,920
1997-10-28;  0,000;32,813;25,218;17,305;100,000; 70,854;  33,020;27,134;; 5,450;0,744
1997-10-29;  0,000;35,276;26,782;18,167;100,000; 66,584;  28,864;26,025;;10,700;1,892
1997-10-30;  2,900;33,834;25,156;20,151; 97,933; 74,691;  42,019;23,327;;12,200;2,104
1997-10-31;  0,700;31,289;23,423;19,407;100,000; 85,266;  55,729;12,876;;10,700;0,992
1997-11-01; 28,300;34,915;26,065;20,602;100,000; 76,468;  36,986;24,961;;14,450;1,623
1997-11-02;  0,000;33,341;26,464;19,421; 98,807; 73,939;  42,692;25,837;; 6,950;1,264
1997-11-03;  0,000;30,090;25,646;22,067; 96,230; 78,613;  56,606;13,838;; 8,450;1,410
1997-11-04;  0,000;28,461;24,226;20,790; 94,640; 78,928;  60,980;20,535;; 8,450;2,765
1997-11-05;  0,000;33,860;25,433;21,674; 93,562; 77,215;  39,262; 3,111;;12,950;2,139
1997-11-06;  2,500;29,729;24,330;20,741;100,000; 84,390;  57,004;18,111;; 5,450;0,855
1997-11-07;  1,600;31,976;24,111;20,470;100,000; 85,872;  50,282;22,779;;13,700;0,973
1997-11-08;  0,000;31,291;25,208;20,591;100,000; 78,621;  44,035;22,571;; 5,450;1,302
1997-11-09;  0,000;33,685;26,915;19,476;100,000; 69,050;  38,597;28,340;; 6,950;1,295
1997-11-10;  0,000;36,375;28,315;19,580; 95,927; 56,581;  20,198;28,501;; 6,200;0,944
1997-11-11;  0,000;36,644;28,419;20,746; 98,067; 60,868;  18,052;26,499;; 6,200;1,036
1997-11-12;  8,500;32,884;26,091;21,337;100,000; 74,805;  39,738;23,223;;11,450;1,857
1997-11-13;  8,700;32,938;25,634;21,112;100,000; 78,151;  39,470;20,792;;12,200;1,589
1997-11-14;  0,100;30,471;24,021;19,457; 99,798; 83,617;  54,382;18,930;;10,700;1,914
1997-11-15; 24,000;26,140;20,531;16,918;100,000; 92,530;  71,459;10,182;; 9,950;2,053
1997-11-16; 16,600;27,685;21,324;18,664;100,000; 95,387;  69,308;12,700;; 6,950;1,157
1997-11-17; 28,300;26,959;21,706;19,222;100,000; 95,979;  73,012;12,828;; 8,450;0,831
1997-11-18; 37,500;24,508;20,514;18,754;100,000; 99,681;  82,712; 7,101;; 8,450;1,402
1997-11-19;  0,700;24,559;20,660;17,547;100,000; 86,343;  69,736;10,862;; 9,200;2,365
1997-11-20;  0,000;30,184;22,840;15,791;100,000; 77,880;  48,944;27,238;;11,450;1,531
1997-11-21;  4,200;32,515;23,628;17,450;100,000; 86,023;  53,578;18,516;; 7,700;1,291
1997-11-22;  8,100;30,631;23,842;19,045;100,000; 86,279;  50,352;19,977;; 9,200;0,808
1997-11-23;  0,900;31,126;25,003;20,992;100,000; 86,943;  59,341;19,964;; 7,700;0,691
1997-11-24; 45,700;31,151;23,006;19,485;100,000; 89,688;  54,515;20,165;;11,450;1,474
1997-11-25;  0,100;27,516;23,383;19,864;100,000; 84,238;  65,212;16,022;; 7,700;2,476
1997-11-26;  8,700;25,775;21,879;19,633;100,000; 95,616;  72,954; 9,305;; 6,200;0,902
1997-11-27; 32,900;25,486;22,211;19,915;100,000; 97,044;  76,978;11,525;; 7,700;0,907
1997-11-28;  4,600;21,991;19,998;17,417;100,000; 93,391;  78,033; 8,437;; 9,200;2,263
1997-11-29;  0,000;27,588;20,997;15,177; 98,773; 74,828;  47,952;27,891;; 9,950;2,986
1997-11-30;  0,000;28,909;22,601;16,797; 95,948; 77,573;  54,799;22,018;; 7,700;1,453
1997-12-01;  4,800;25,485;21,410;18,294;100,000; 94,103;  80,363; 7,902;; 8,450;1,094
1997-12-02;  8,900;27,759;22,614;19,346;100,000; 89,149;  65,212;11,669;; 9,950;2,091
1997-12-03;  0,100;29,862;23,325;18,977;100,000; 85,673;  49,689;19,303;; 6,200;0,661
1997-12-04; 22,000;23,666;21,009;18,967;100,000; 97,761;  83,859;10,101;; 8,450;0,695
1997-12-05;  0,100;30,149;23,621;18,319;100,000; 79,827;  38,604;27,601;; 6,200;0,878
1997-12-06;  0,000;32,599;25,640;19,135;100,000; 72,993;  38,195;25,153;; 9,950;1,139
1997-12-07; 26,400;29,532;23,315;20,239;100,000; 89,693;  60,377;17,589;;17,450;0,827
1997-12-08;  0,100;29,775;23,896;20,260;100,000; 89,123;  65,201;17,739;; 7,700;1,435
1997-12-09;  0,000;29,264;24,312;18,694; 99,159; 77,852;  49,757;21,017;; 6,200;1,396
1997-12-10;  0,000;31,731;24,424;18,263;100,000; 69,000;  37,401;26,378;; 8,450;1,691
1997-12-11;  0,000;31,748;24,176;17,383; 95,814; 73,898;  35,578;27,791;; 8,450;1,510
1997-12-12;  0,000;30,923;23,990;18,673;100,000; 84,324;  52,241;19,480;; 8,450;1,070
1997-12-13;  3,200;30,090;23,579;20,735;100,000; 90,602;  63,793;17,704;; 9,200;1,194
1997-12-14; 18,900;30,280;24,119;20,353;100,000; 86,495;  52,845;19,211;;13,700;1,496
1997-12-15;  0,900;28,602;24,333;21,395;100,000; 84,472;  58,160;22,095;;11,450;2,452
1997-12-16;  0,000;31,676;23,702;18,379;100,000; 79,013;  34,912;23,875;;12,200;1,833
1997-12-17;  0,000;27,614;21,811;17,483; 91,371; 76,591;  56,011;21,257;; 9,950;3,533
1997-12-18;  0,700;28,285;22,995;18,513; 94,370; 81,106;  58,563;16,826;; 7,700;1,493
1997-12-19;  0,100;30,739;24,402;19,015;100,000; 80,778;  51,301;21,503;; 6,950;0,842
1997-12-20;  0,000;31,634;25,509;19,098;100,000; 75,185;  49,879;25,179;; 6,950;1,310
1997-12-21;  3,500;31,006;24,382;19,993;100,000; 82,003;  52,107;20,652;;10,700;0,966
1997-12-22;  0,000;32,973;26,231;19,574;100,000; 76,845;  43,165;26,869;; 7,700;1,289
1997-12-23;  0,000;34,608;28,207;20,737;100,000; 68,058;  35,705;28,756;; 9,200;1,353
1997-12-24; 76,799;35,048;27,468;20,427;100,000; 73,875;  36,846;25,786;;10,700;1,451
1997-12-25;  7,200;33,063;25,574;19,210;100,000; 83,013;  48,188;28,557;; 8,450;1,038
1997-12-26;  0,300;32,680;25,909;19,699; 99,412; 78,525;  43,229;23,538;; 9,200;1,141
1997-12-27;  0,000;33,380;27,306;21,506;100,000; 77,990;  47,181;20,727;; 6,200;1,176
1997-12-28;  0,000;33,329;26,057;21,900; 99,007; 82,165;  51,351;17,362;;12,950;1,342
1997-12-29;  0,000;31,698;24,843;20,737;100,000; 78,558;  49,636;14,680;;14,450;0,954
1997-12-30;  9,800;32,138;24,595;20,112;100,000; 85,201;  41,773;17,272;;12,200;1,020
1997-12-31;  0,000;33,296;25,639;19,216;100,000; 79,695;  39,604;27,137;; 7,700;1,165
1998-01-01;  0,000;34,215;25,946;21,099;100,000; 79,344;  40,814;22,981;; 9,950;0,899
1998-01-02;  0,000;33,994;26,685;20,875;100,000; 75,353;  37,927;24,403;; 6,950;1,022
1998-01-03;  0,200;31,556;25,870;21,707;100,000; 80,603;  49,345;19,541;;10,700;1,150
1998-01-04;  0,000;31,741;25,749;21,325;100,000; 81,675;  48,474;20,378;; 8,450;1,325
1998-01-05;  0,000;34,012;27,012;21,468;100,000; 78,642;  47,122;26,124;; 6,950;1,076
1998-01-06;  0,000;34,180;26,950;21,924;100,000; 80,013;  47,595;22,293;; 8,450;1,357
1998-01-07;  0,700;30,170;23,791;21,369;100,000; 90,918;  60,712;15,926;;12,950;1,507
1998-01-08; 12,700;21,874;20,758;18,545;100,000; 96,245;  85,565; 6,243;; 9,200;2,127
1998-01-09;  0,400;22,251;20,071;17,895; 97,902; 87,618;  78,215;10,703;; 9,200;3,259
1998-01-10;  0,000;25,992;21,439;18,794; 98,605; 87,948;  73,007;14,042;; 8,450;2,127
1998-01-11;  0,000;31,946;24,416;17,841;100,000; 81,908;  47,870;24,710;; 6,950;1,009
1998-01-12; 14,200;32,641;24,269;19,002;100,000; 84,882;  49,615;21,860;;21,200;0,965
1998-01-13;  0,000;30,660;24,347;19,300;100,000; 82,647;  54,724;21,484;; 5,450;0,676
1998-01-14;  0,000;30,435;25,199;21,506; 98,269; 78,143;  47,608;18,429;; 6,200;0,920
1998-01-15;  0,500;30,111;24,678;21,218;100,000; 86,559;  55,062;18,344;;17,450;0,593
1998-01-16; 16,400;29,606;22,906;18,147;100,000; 90,360;  53,660;16,613;;11,450;0,706
1998-01-17; 50,000;29,593;23,076;18,257;100,000; 90,631;  62,525;15,299;;14,450;1,016
1998-01-18;  0,000;31,918;24,244;18,959;100,000; 85,181;  50,085;26,407;; 7,700;0,805
1998-01-19;  0,000;32,483;25,268;19,525;100,000; 79,553;  45,853;27,240;;10,700;1,308
1998-01-20;  1,000;32,544;25,277;19,300;100,000; 78,899;  42,495;28,528;; 6,200;0,903
1998-01-21;  0,000;31,724;25,902;20,332;100,000; 76,884;  48,876;26,145;; 6,200;0,650
1998-01-22;  0,000;31,612;25,509;19,550; 99,025; 74,720;  49,689;26,427;; 6,200;1,054
1998-01-23;  0,000;32,759;25,622;19,801;100,000; 77,628;  41,692;26,854;; 7,700;1,020
1998-01-24;  0,000;33,140;27,229;21,314;100,000; 73,609;  43,707;26,931;; 6,200;1,100
1998-01-25;  4,500;31,710;24,464;20,832;100,000; 89,140;  56,804;17,665;; 8,450;1,256
1998-01-26;  0,000;33,239;26,303;20,807;100,000; 83,780;  48,331;26,933;; 5,450;0,789
1998-01-27;  0,000;33,408;27,584;22,138;100,000; 76,738;  45,583;26,972;; 6,200;0,863
1998-01-28;  7,700;33,074;25,482;22,284;100,000; 88,338;  53,172;17,572;; 8,450;0,960
1998-01-29;  0,100;30,873;25,396;21,752;100,000; 88,051;  59,829;18,828;; 8,450;0,824
1998-01-30;  0,000;33,074;26,080;21,960;100,000; 82,637;  48,671;24,132;;12,950;0,974
1998-01-31;  0,200;33,767;26,913;21,512;100,000; 80,348;  45,983;23,899;; 6,950;1,040
1998-02-01;  5,800;32,003;25,569;22,467;100,000; 89,765;  59,897;18,458;; 8,450;0,857
1998-02-02;  0,100;33,478;26,548;21,610;100,000; 80,704;  51,625;24,332;;10,700;0,962
1998-02-03;  0,000;32,804;26,076;21,525;100,000; 81,553;  50,805;24,079;; 5,450;1,052
1998-02-04; 33,200;33,831;24,408;20,614;100,000; 88,571;  46,675;20,138;;16,700;1,101
1998-02-05;  8,100;34,128;25,602;20,619;100,000; 85,324;  40,750;26,780;;12,200;1,026
1998-02-06;  0,100;31,387;25,478;21,004;100,000; 86,027;  55,934;19,320;; 5,450;0,538
1998-02-07;  2,000;32,576;25,834;21,146;100,000; 86,809;  52,433;22,595;; 6,200;0,630
1998-02-08;  0,200;32,558;25,552;22,666;100,000; 91,156;  55,326;19,391;; 7,700;0,826
1998-02-09;  0,000;31,852;26,830;22,214;100,000; 84,534;  61,410;22,853;; 5,450;0,636
1998-02-10; 21,300;30,880;25,444;22,121;100,000; 91,040;  66,219;17,912;;12,200;1,097
1998-02-11; 17,000;27,045;22,669;19,878;100,000; 97,656;  84,660;10,131;;11,450;1,981
1998-02-12;  4,500;23,030;20,105;18,404; 99,429; 92,710;  78,159; 7,418;; 9,200;3,192
1998-02-13; 27,400;20,721;19,357;18,392;100,000; 99,472;  91,482; 3,148;; 7,700;2,394
1998-02-14; 18,900;24,018;20,905;19,109;100,000; 99,573;  88,157; 7,417;; 6,200;1,268
1998-02-15;  1,400;28,834;23,033;20,479;100,000; 93,721;  65,749;15,818;; 8,450;1,285
1998-02-16;113,200;25,406;21,570;18,594;100,000; 95,121;  73,912;10,526;; 6,200;0,795
1998-02-17;  0,000;28,414;23,129;18,836;100,000; 85,784;  58,160;20,085;; 6,200;1,188
1998-02-18;  0,000;31,443;23,926;17,035;100,000; 82,847;  51,907;24,603;; 5,450;0,828
1998-02-19;  0,000;32,566;26,022;19,470;100,000; 80,330;  47,876;23,282;; 4,700;0,589
1998-02-20; 20,500;31,355;24,767;19,977;100,000; 85,770;  57,403;17,416;; 9,950;0,835
1998-02-21;  0,100;31,885;24,809;19,629;100,000; 85,896;  49,884;23,667;; 5,450;0,707
1998-02-22;  0,000;30,776;24,671;20,399;100,000; 85,917;  58,010;18,672;; 8,450;0,878
1998-02-23;  0,000;31,811;25,014;20,563;100,000; 86,718;  49,214;20,051;; 6,950;0,820
1998-02-24; 47,100;29,560;22,763;21,009;100,000; 98,689;  68,705;11,291;; 6,950;0,614
1998-02-25; 32,000;28,083;23,602;21,146;100,000; 96,960;  74,753;15,361;; 8,450;0,652
1998-02-26;  0,300;29,894;23,982;21,133;100,000; 93,624;  66,398;16,455;; 6,950;0,890
1998-02-27;  4,200;30,556;23,625;21,505;100,000; 96,205;  67,282;14,265;; 7,700;0,528
1998-02-28;  4,800;29,920;24,013;21,609;100,000; 96,009;  71,323;11,606;; 9,200;0,636
1998-03-01;  0,000;28,731;24,448;22,002;100,000; 92,827;  74,413;12,301;; 8,450;0,674
1998-03-02;  4,700;30,306;23,771;20,364;100,000; 91,440;  63,522;19,025;; 6,950;0,980
1998-03-03;  9,200;30,828;22,880;19,662;100,000; 94,750;  61,564;17,379;; 6,200;0,715
1998-03-04;  4,100;31,568;22,535;19,816;100,000; 95,076;  56,467;16,913;;12,200;0,734
1998-03-05;  0,100;31,249;23,685;19,236;100,000; 88,999;  64,063; 9,276;; 6,950;0,489
1998-03-06;  0,000;33,122;25,704;19,555;100,000; 78,157;  37,459;17,177;; 5,450;0,463
1998-03-07;  0,000;33,803;26,441;19,657;100,000; 75,922;  41,558;17,246;; 4,700;0,645
1998-03-08;  0,100;34,303;26,731;20,505;100,000; 77,253;  39,067;16,906;; 7,700;0,737
1998-03-09;  2,000;33,682;25,345;20,219;100,000; 81,034;  45,921;20,841;; 7,700;1,034
1998-03-10;  0,000;33,645;26,074;19,192;100,000; 77,398;  38,939;20,221;; 6,950;0,727
1998-03-11; 36,200;31,381;24,312;20,843;100,000; 88,120;  55,128;12,034;;15,200;1,364
1998-03-12;  0,000;32,072;24,654;19,772;100,000; 85,461;  51,225;23,469;; 7,700;0,957
1998-03-13;  0,000;33,290;25,584;20,333;100,000; 82,309;  43,974;23,355;; 4,700;0,607
1998-03-14;  0,000;29,900;25,800;21,700;100,000; 83,100;  59,790;16,340;; 3,980;1,830
1998-03-15;  0,000;28,600;24,700;20,700;100,000; 83,600;  66,560;11,040;; 3,130;1,920
1998-03-16;  0,000;27,741;21,804;17,886;100,000; 81,295;  55,944;19,321;; 9,950;3,084
1998-03-17;  0,000;27,923;22,217;17,941; 88,687; 74,512;  56,750;17,828;; 8,450;2,737
1998-03-18;  0,000;28,152;22,196;18,130;100,000; 86,983;  62,144;11,645;; 8,450;1,296
1998-03-19;  9,400;29,605;24,098;20,328;100,000; 88,044;  58,832;16,167;; 7,700;0,800
1998-03-20;  0,000;31,787;25,242;20,264;100,000; 81,486;  53,048;20,103;; 9,950;0,842
1998-03-21;  0,000;31,056;24,801;21,231;100,000; 86,914;  55,797;19,429;; 6,200;0,744
1998-03-22; 22,200;28,099;23,261;19,391;100,000; 90,838;  64,943;16,766;;16,700;1,000
1998-03-23;  0,000;29,217;23,943;19,830;100,000; 87,771;  58,361;19,835;; 6,200;1,230
1998-03-24;  0,000;32,011;25,678;19,803;100,000; 82,871;  51,100;21,369;; 6,200;0,845
1998-03-25;  0,900;28,731;24,446;21,265;100,000; 88,683;  63,398;15,773;; 6,950;1,363
1998-03-26;  0,000;27,854;22,146;17,438;100,000; 76,212;  39,221;23,990;; 8,450;1,910
1998-03-27;  0,000;30,034;21,895;14,693;100,000; 84,336;  58,559;19,806;; 8,450;1,455
1998-03-28; 21,800;30,918;24,103;18,559;100,000; 85,946;  58,151;18,304;;17,450;1,125
1998-03-29; 10,400;31,427;23,725;19,109;100,000; 89,875;  57,476;20,012;; 6,950;1,256
1998-03-30;  1,600;25,722;22,197;19,904;100,000; 96,546;  77,196; 8,245;; 4,700;0,545
1998-03-31;  0,000;30,013;23,703;19,246;100,000; 89,135;  61,172;19,004;; 4,700;0,549
1998-04-01;  7,200;28,777;22,132;18,920;100,000; 94,034;  67,696;12,737;; 8,450;1,489
1998-04-02;  0,000;26,150;20,584;16,979; 97,764; 82,292;  57,555;18,752;;10,700;3,481
1998-04-03;  0,000;24,349;18,866;15,628; 96,083; 74,646;  46,363;22,390;; 9,950;3,722
1998-04-04;  0,000;24,235;18,705;14,411;100,000; 76,503;  49,244;21,831;; 8,450;2,620
1998-04-05;  0,000;25,075;19,531;15,040; 96,756; 76,602;  49,635;19,382;; 7,700;1,826
1998-04-06;  0,500;28,910;21,493;14,944;100,000; 79,148;  45,989;21,955;; 4,700;0,651
1998-04-07;  1,600;21,515;18,712;16,420;100,000; 97,744;  79,330; 6,578;; 9,200;0,895
1998-04-08;  0,000;30,342;21,912;16,418;100,000; 87,759;  52,720;16,809;; 3,950;0,321
1998-04-09; 24,600;23,894;21,409;19,439;100,000; 98,399;  83,593; 8,649;; 6,200;0,563
1998-04-10;  0,000;29,109;23,595;19,754;100,000; 86,821;  60,175;15,575;; 7,700;1,258
1998-04-11;  0,000;31,250;23,051;16,160;100,000; 85,644;  54,716;20,928;; 6,200;0,858
1998-04-12;  0,100;32,200;23,901;18,459;100,000; 86,891;  46,727;19,315;; 3,950;0,502
1998-04-13;  0,000;32,012;24,497;18,415;100,000; 83,001;  43,023;20,252;;12,200;0,488
1998-04-14;  0,000;31,712;24,352;18,429;100,000; 83,675;  46,064;19,703;; 4,700;0,579
1998-04-15;  0,000;32,380;24,853;18,162;100,000; 81,183;  47,398;19,300;; 4,700;0,495
1998-04-16;  0,000;31,184;24,378;19,079;100,000; 89,221;  55,071;16,701;; 4,700;0,529
1998-04-17; 12,100;28,211;22,850;20,427;100,000; 93,985;  65,153;10,724;; 9,200;1,370
1998-04-18;  4,300;25,243;21,331;16,106;100,000; 89,536;  62,355;12,383;; 9,200;2,054
1998-04-19;  0,000;25,894;18,295;11,977;100,000; 75,876;  37,886;21,660;; 6,200;0,928
1998-04-20;  0,000;27,091;18,749;10,678;100,000; 77,176;  36,266;20,942;; 6,950;0,809
1998-04-21;  0,000;30,782;21,300;13,150;100,000; 85,697;  55,062;19,912;; 3,200;0,395
1998-04-22;  0,000;31,762;23,397;16,699;100,000; 85,065;  49,673;17,638;; 4,700;0,384
1998-04-23;  0,000;31,889;24,683;18,074;100,000; 78,115;  45,854;18,232;; 6,950;0,765
1998-04-24;  0,200;29,083;22,982;19,475;100,000; 88,206;  59,906;11,340;; 9,950;0,751
1998-04-25;  0,100;28,711;22,710;17,764;100,000; 89,150;  61,786;14,098;; 6,950;0,937
1998-04-26;  0,000;25,898;21,148;18,171; 98,218; 85,944;  64,352;13,878;; 6,950;2,144
1998-04-27;  0,100;31,017;22,657;17,045;100,000; 82,137;  47,936;16,969;; 4,700;0,726
1998-04-28; 15,300;22,901;20,437;19,336;100,000; 99,658;  90,056; 4,105;; 7,700;0,578
1998-04-29;  4,500;25,310;20,709;16,943;100,000; 93,936;  76,734; 8,351;;10,700;1,462
1998-04-30;  0,000;22,247;16,946;12,884;100,000; 83,360;  48,112;18,104;; 7,700;1,543
1998-05-01;  0,000;22,269;15,692;10,013;100,000; 81,397;  44,221;19,824;; 6,950;0,783
1998-05-02;  0,000;24,314;16,650; 9,553;100,000; 80,832;  45,549;17,827;; 4,700;0,611
1998-05-03; 10,600;20,676;15,929;13,304;100,000; 98,272;  75,350; 6,510;; 6,200;0,792
1998-05-04; 26,300;18,539;16,716;15,620;100,000;100,000; 100,000; 3,753;; 8,450;0,558
1998-05-05;  0,400;22,415;17,907;14,892;100,000; 90,105;  63,440;12,375;; 7,700;2,057
1998-05-06;  0,000;23,068;17,498;13,726;100,000; 85,627;  60,195;14,745;; 9,200;2,677
1998-05-07;  0,000;22,795;16,638;11,898;100,000; 84,338;  57,047;16,907;; 9,200;2,698
1998-05-08;  0,000;23,979;16,796; 9,386;100,000; 78,628;  39,436;18,671;; 6,950;1,696
1998-05-09;  0,100;25,366;16,445; 9,572;100,000; 82,708;  41,909;17,513;; 3,950;0,362
1998-05-10;  0,100;27,111;16,751; 8,448;100,000; 79,208;  34,052;18,074;; 5,450;0,696
1998-05-11;  0,000;26,619;17,484; 9,011;100,000; 79,036;  38,146;18,360;; 6,950;1,406
1998-05-12;  0,000;27,918;18,490;11,109;100,000; 80,401;  37,609;16,603;; 6,950;1,131
1998-05-13;  0,000;27,997;18,947;10,920;100,000; 78,522;  30,962;16,144;; 3,950;0,974
1998-05-14;  0,000;28,083;19,773;13,129;100,000; 76,691;  33,311;13,802;; 5,450;0,940
1998-05-15;  0,200;25,991;21,022;16,967; 98,471; 86,450;  66,522; 8,738;; 6,200;1,157
1998-05-16;  3,100;20,378;17,787;15,153;100,000; 98,496;  87,515; 4,958;; 6,200;1,398
1998-05-17;  0,000;22,318;15,845;10,759;100,000; 80,492;  48,782;17,047;; 6,950;1,364
1998-05-18;  0,000;22,786;16,648;11,090;100,000; 85,531;  58,930;12,536;; 9,200;2,632
1998-05-19;  0,000;25,095;18,641;13,603;100,000; 84,362;  56,563;13,076;; 5,450;0,791
1998-05-20;  0,000;27,427;19,585;12,772;100,000; 86,247;  51,914;15,838;; 3,200;0,569
1998-05-21;  0,100;28,167;19,440;12,832;100,000; 82,862;  37,139;15,547;; 6,950;0,639
1998-05-22;  0,100;27,841;19,039;11,989;100,000; 84,211;  44,392;13,907;; 3,950;0,437
1998-05-23;  0,000;27,869;20,394;12,866;100,000; 79,155;  47,615;14,251;; 3,200;0,456
1998-05-24;  0,000;28,010;21,490;17,416; 99,227; 76,544;  44,721;12,573;; 3,950;0,950
1998-05-25;  0,000;28,588;21,796;17,242; 97,479; 70,640;  33,848;14,147;; 5,450;0,727
1998-05-26;  3,700;27,528;21,282;14,997;100,000; 71,845;  46,087; 9,997;;12,950;1,730
1998-05-27; 17,300;23,927;19,551;16,011;100,000; 98,793;  82,514; 6,119;; 7,700;1,300
1998-05-28;  0,000;24,196;17,752;14,057;100,000; 86,314;  57,172;14,383;; 9,200;1,609
1998-05-29; 21,700;17,292;15,816;14,027;100,000;100,000;  89,908; 2,426;; 6,200;0,732
1998-05-30;  9,200;21,563;17,296;15,016;100,000; 96,573;  72,122; 8,864;; 7,700;1,396
1998-05-31;  0,300;21,407;15,707;10,738;100,000; 89,439;  43,608;14,764;; 3,950;0,578
1998-06-01;  0,100;23,252;14,815; 8,626;100,000; 82,572;  39,779;16,300;; 3,950;0,450
1998-06-02;  0,000;23,451;15,434; 9,929;100,000; 85,329;  46,019;14,988;; 6,950;0,787
1998-06-03;  0,100;23,338;15,499; 9,276;100,000; 88,931;  58,189;13,470;; 6,200;1,144
1998-06-04;  0,100;22,854;14,688; 8,558;100,000; 87,481;  54,225;12,855;; 8,450;1,544
1998-06-05;  0,000;22,723;15,267; 8,647;100,000; 79,315;  47,035;15,673;; 8,450;1,702
1998-06-06;  0,100;24,673;15,777; 8,134;100,000; 83,790;  47,430;15,293;; 4,700;0,561
1998-06-07;  0,000;24,673;15,974; 9,120;100,000; 80,068;  39,357;16,068;; 5,450;1,095
